zip,lat,lon,min_lon,min_lat,max_lon,max_lat
14063,42.414571456370645,-79.32567499120417,-79.442401,42.356629,-79.206649,42.46839
14065,42.48743134621477,-78.31157317139986,-78.432104,42.430688,-78.171241,42.521792
14066,42.623776813625604,-78.18045415211259,-78.305537,42.521367,-78.10367,42.70536
14067,43.215596698059976,-78.56643583201672,-78.636648,43.117319,-78.505571,43.307057
14068,43.02692545583797,-78.75805686850991,-78.794685,43.006467,-78.734222,43.047294
14069,42.599888002786095,-78.62984950304305,-78.661116,42.571317,-78.587253,42.627508
14070,42.43668942712962,-78.92798976045873,-79.028759,42.346977,-78.770017,42.540604
14072,43.01673569042336,-78.96307280129399,-79.021798,42.955857,-78.894057,43.063707
14075,42.71333449871114,-78.83038744022458,-78.91736,42.63081,-78.731647,42.777512
14080,42.64288566212699,-78.54885186160227,-78.645674,42.579674,-78.462045,42.693716
14081,42.56348918337802,-79.06566489474929,-79.142129,42.504627,-78.979362,42.610471
14082,42.65686841720194,-78.38433235804453,-78.435995,42.627315,-78.338027,42.686064
14083,42.679202567591304,-78.4344114856603,-78.443872,42.672554,-78.424772,42.686233
14085,42.715563359369916,-78.92773846290116,-78.970197,42.691815,-78.874447,42.739966
14086,42.90659228147837,-78.62911411787317,-78.696939,42.856222,-78.561993,42.955761
14091,42.542238276007716,-78.88869402311661,-79.018263,42.511004,-78.7835,42.573937
14092,43.17312569018757,-78.9952311616349,-79.052925,43.131584,-78.926225,43.219862
14094,43.15988832702559,-78.70029647040558,-78.857797,43.069424,-78.545844,43.263014
14098,43.33463063098432,-78.37830873401172,-78.494531,43.274543,-78.279809,43.37633
14101,42.3863050876256,-78.54290033508052,-78.636223,42.322381,-78.444045,42.445059
14102,42.8427256101087,-78.55482095705459,-78.576938,42.821634,-78.536864,42.868375
14103,43.21243524776504,-78.37691996994174,-78.466429,43.130347,-78.251949,43.306215
14105,43.19040779817374,-78.48128082587539,-78.54489,43.09028,-78.41011,43.297512
14108,43.26367657626482,-78.72747646641301,-78.800382,43.219299,-78.649494,43.309041
14109,43.13721171712054,-79.03512712387018,-79.041782,43.132763,-79.028871,43.141648
14111,42.58207348834516,-78.89807376019556,-79.016842,42.544695,-78.783366,42.619762
14112,42.69826216005117,-78.93958156302354,-78.941956,42.696231,-78.93759,42.701016
14113,42.668120392298,-78.33622273008704,-78.403135,42.607607,-78.288485,42.711932
14120,43.073327351220186,-78.83589036150123,-78.906219,43.018863,-78.73179,43.125596
14125,43.08769212471629,-78.2820289510492,-78.370253,43.032692,-78.197886,43.142275
14126,43.33653499093348,-78.72661391650121,-78.748091,43.32831,-78.706739,43.343467
14127,42.75201340888419,-78.74401098737414,-78.809776,42.669071,-78.677829,42.819587
14129,42.480496695676315,-79.00919628361709,-79.061076,42.422108,-78.94723,42.543306
14130,42.55317190614967,-78.14954218840981,-78.156193,42.547032,-78.140593,42.558149
14131,43.236516558035554,-78.8998211398533,-78.973694,43.174874,-78.815421,43.303755
14132,43.14787237783963,-78.87856542064223,-78.949341,43.09968,-78.804203,43.191224
14134,42.53054992986572,-78.51738474364556,-78.533498,42.520284,-78.505598,42.536245
14135,42.484893563754355,-79.243698840567,-79.253129,42.475807,-79.236732,42.496681
14136,42.527964457652615,-79.17198311945602,-79.249826,42.478541,-79.088943,42.572605
14138,42.374944995188955,-79.05376067079222,-79.164021,42.30377,-78.978245,42.477049
14139,42.71723923188251,-78.53605883280753,-78.61614,42.684137,-78.463642,42.749316
